EDELWEISS TOKIO LIFE INSURANCE COMPANY LTD,6,"3RD FLOOR, SWING PLAZA,                 ",40,319,VADODARA,110,,Sajid,,,,1111111111,1
ASHIANA HOUSING LIMITED,6,"BALAJI KRUPA ESTATE, OLD JYOTI          ",43,319,VADODARA,110,,Ayaz,,,,1111111111,1
SURE SAFETY INDIA PRIVATE LIMITED,6,"PLOT NOL 42, A/B YOGINAGAR              ",41,319,VADODARA,110,,Arun,,,,1111111111,1
PUNIT PROTEINS PRIVATE LIMITED,6,"SANGAM ROAD, PADRA                      ",42,319,VADODARA,110,,Harvinder,,,,1111111111,1
EXCELLENT CONTACT PRIVATE LIMITED,6,"987/ 14, GIDC, MAKARPURA,               ",43,319,VADODARA,110,,Ayaz,,,,1111111111,1
KALPVRUX CONVERTING PRODUCTS PVT LTD,6,"C1/B, MAKARPURA GIDC,VADODARA           ",41,319,VADODARA,110,,Arun,,,,1111111111,1
MATRIX COMSEC PRIVATE LIMITED,6,"394-GIDC, MAKARPURA,                    ",42,319,VADODARA,110,,Harvinder,,,,1111111111,1
SPECTOMS ENGG PVT LTD,6,"114, GIDC MAKARPURA, VADODARA           ",43,319,VADODARA,110,,Ayaz,,,,1111111111,1
MADHAV AGRO FOODS PVT. LTD.,6,"PLOT NO 228, BARODA JAMBUSAR            ",42,319,VADODARA,110,,Harvinder,,,,1111111111,1
ELECTRO LUBE SOLUTIONS PRIVATE LIMITED,6,ELECTRO LUBE SOLUTIONS PRIVATE LIMITED  ,40,319,VADODARA,110,,Sajid,,,,1111111111,1
COSMOS IMPEX INDIA PRIVATE LIMITED,6,"COSMOS HOUSE, 85/2 ATLADRA,             ",40,319,VADODARA,110,,Sajid,,,,1111111111,1
HEM MARKETING SERVICES,6,"749/5, GIDC, MAKARPURA,                 ",42,319,VADODARA,110,,Harvinder,,,,1111111111,1
GERATEX MACHINERY PRIVATE LIMITED,6,"PLOT NO 119, KARJAN-VEMARDI,            ",43,319,VADODARA,110,,Ayaz,,,,1111111111,1
STAR PLASTIC INDUSTRIES (VADODARA),6,"92, GIDC ESTATE, MAKARPURA,             ",40,319,VADODARA,110,,Sajid,,,,1111111111,1
POLYCAB INDIA LIMITED,6,"67-72, NOORPURA, HALOL, GUJARAT         ",42,319,VADODARA,110,,Harvinder,,,,1111111111,1
BRENTWOOD INDUSTRIES INDIA PVT LTD,6,"205, MAYFAIR ATRIUM,                    ",41,319,VADODARA,110,,Arun,,,,1111111111,1
ADITYA BIRLA SUN LIFE ASSET MANAGEMENT COMPANY LTD,6,"ONE INDIA BULLS, CENTRE TOWER           ",41,319,VADODARA,110,,Arun,,,,1111111111,1
PARUL UNIVERSITY,6,"VILLAGE LIMBA, WAGHODIA,                ",43,319,VADODARA,110,,Ayaz,,,,1111111111,1
GUJARAT ENERGY TRAINING AND RESEARCH INSTITUTE,6,"BESIDE 132KV, GOTRI ROAD,               ",43,319,VADODARA,110,,Ayaz,,,,1111111111,1
FIVES COMBUSTION SYSTEMS PRIVATE LIMITED,6,"PLOT NO. 230, PADRA JAMBUSAR            ",42,319,VADODARA,110,,Harvinder,,,,1111111111,1
SIEMENS HEALTHCARE PRIVATE LIMITED,6,"HC APC IND LD BA 589,                   ",43,319,VADODARA,110,,Ayaz,,,,1111111111,1
VOLTAMP TRANSFORMERS LIMITED,6,"JAROD-SAVLI ROAD, VILLAGE-VADADLA,      ",43,319,VADODARA,110,,Ayaz,,,,1111111111,1
INEOS STYROLUTION INDIA LIMITED,6,VADODARA                                ,42,319,VADODARA,110,,Harvinder,,,,1111111111,1
