IFFCO TOCKIO GENERAL INSU CO. LTD.,6,"SURAJ PLAZA-III, SAYAJI GUNJ",44,319,VADODARA,110,390006,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
ICICI PRUDENTIAL LIFE INSURANCE CO. LTD.,6,VADODARA,44,319,VADODARA,110,390006,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
CEAT LIMITED,6,City: VADODARA,44,319,VADODARA,110,390006,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
GRASIM INDUSTRIES LTD,6,State: GUJARAT,44,319,VADODARA,110,390006,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
BUREAU VERITAS (INDIA) PVT INDIA,6,Country: INDIA,44,319,VADODARA,110,390006,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
FOOD CORPORATION OF INDIA,6,"Tel #: ,9770682009",44,319,VADODARA,110,390006,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
SBI GENERAL INSURANCE COMPANY LIMITED,6,Zip: 390006,44,319,VADODARA,110,390006,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
BHARTI AXA GENERAL INSURANCE COMPANY LTD,6,Email ID: MKTG.BARODA@BANKOFBARODA.COM,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
INDIAN FARMERS FERTI CO-OP LTD (IFFCO),6,"46-A, GARG PLAZA, GAUTAM NAGAR          ",44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
SBI FUNDS MANAGEMENT PVT LTD,6,"SOCIETY, NR MGVCL, RACE COURSE",44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
DAIKIN AIR CONDITIONING INDIA PVT LTD,6,"CIRCLE, VADODARA",44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
NATIONAL ENGINEERING INDUSTRIES LTD,6,City: VADODARA,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
CONTAINER CORP. OF INDIA LTD.,6,State: GUJARAT,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
CHOLAMANDALAM INVESTMENT AND FINANCE COMPANY LIMITED,6,Country: INDIA,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
PGP GLASS PRIVATE LIMITED,6,"Tel #: 02656455070,7227999555",44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
SABIC INNOVATIVE PLASTICS INDIA PVT LTD,6,Zip: 390007,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
TRANSWORLD FURTICHEM PRIVATE LIMITED,6,Email ID: ROHIT.GIPTA@IDBI.COM,44,319,VADODARA,110,390001,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
TOTO INDIA INDUSTRIES PVT LTD,6,"2ND FLOOR, PRATIK CHAMBERS,             ",44,319,VADODARA,110,390001,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
VOITH HYDRO PVT LTD,6,"DANDIA BAZAR, VADODARA",44,319,VADODARA,110,390001,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
RAYMOND LIMITED,6,VADODARA,44,319,VADODARA,110,390001,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
JK LAKSHMI CEMENT LIMITED,6,City: VADODARA,44,319,VADODARA,110,390001,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
JUBILANT INGREVIA LIMITED,6,State: GUJARAT,44,319,VADODARA,110,390001,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
CLARIANT CHEMICALS INDIA LTD.,6,Country: INDIA,44,319,VADODARA,110,390001,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
UNION BANK OF INDIA,6,"Tel #: 02652438269,9638280915",44,319,VADODARA,110,390001,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
APOLLO TYRES LTD,6,Zip: 390001,44,319,VADODARA,110,390001,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
PI INDUSTRIES LIMITED,6,Email ID: HINDIBARORO@CENTRALBANK.CO.IN,44,319,VADODARA,110,390021,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
RELIANCE CAPITAL LTD.,6,"ANUPUSHPAM COMPLEX, GOTRI               ",44,319,VADODARA,110,390021,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
HONDA MOTORCYCLE & SCOOTER INDIA PVT LTD,6,VADODARA,44,319,VADODARA,110,390021,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
AMCOR FLEXIBLES INDIA PRIVATE LIMITED,6,City: VADODARA,44,319,VADODARA,110,390021,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
BAJAJ CAPITAL LTD,6,State: GUJARAT,44,319,VADODARA,110,390021,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
BHARAT PETROLEUM CORPORATION LTD,6,Country: INDIA,44,319,VADODARA,110,390021,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
BOSCH LTD,6,"Tel #: 02652370682,8460516337",44,319,VADODARA,110,390021,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
BRAKES INDIA PRIVATE LIMITED,6,Zip: 390021,44,319,VADODARA,110,390021,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
CADILA HEALTHCARE LTD,6,Email ID: ARVIND13.SINGH@AXISBANK.COM,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
CITI BANK,6,"137, SIDDHARTH COMPLEX, RC DUTT         ",44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
GEA PROCESS ENGINEERING INDIA PVT LTD,6,"ROAD, ARADHNA SOCIETY,",44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
HONEYWELL AUTOMATION INDIA LTD,6,"VISHWAS COLONY, ALKAPURI",44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
IDEX INDIA PVT LTD,6,VADODARA,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
INDIAN OIL CORPORATION LIMITED,6,City: VADODARA,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
KERAKOLL INDIA PVT LTD.,6,State: GUJARAT,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
LARSEN & TOUBRO LIMITED,6,Country: INDIA,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
LINDE ENGINEERING INDIA PVT LTD,6,"Tel #: 02656648444,9726417269",44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
LUCY ELECTRIC MANUFACTURING & TECHNOLOGIES INDIA PVT LTD,6,Zip: 390007,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
NETAFIM IRRIGATION INDIA PRIVATE LIMITED,6,Email ID: ABHISHEK.SALUNKE@KOTAK.COM,44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
POWER GRID CORPORATION OF INDIA,6,"603-604, GUNJAN TOWER, OPP.             ",44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
ASIAN PAINTS PPG PRIVATE LIMITED,6,"ALEMBIC GORWA, VADODARA",44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
SANOFI INDIA LIMITED,6,City: VADODARA,44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,6,State: GUJARAT,44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
SCHOTT KAISHA PRIVATE LIMITED,6,Country: INDIA,44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
THERMAX LIMITED,6,"Tel #: 02652286569,9898350755",44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
TJSB SAHAKARI BANK LTD,6,Zip: 390023,44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
TRANS AGRO INDIA PVT. LTD,6,Email ID: MANDAR.KULABKAR@HEROMOTOCORP.COM,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
XYLEM WATER SOLUTIONS INDIA PRIVATE LIMITED,6,"OPP ROAD, NR. MANISHA CIRCLE            ",44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
THE SOUTH INDIAN BANK LIMITED,6,VADODARA,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
VASU HEALTHCARE PVT LTD,6,City: VADODARA,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
LUPIN LIMITED,6,State: GUJARAT,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
TORRENT PHARMACEUTICALS LTD,6,Country: INDIA,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
TATA PROJECT LIMITED,6,"Tel #: ,9624713939",44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
AXALTA COATING SYSTEMS INDIA PVT LTD,6,Zip: 390007,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
TELEPERFORMANCE GLOBAL SERVICES PVT LTD,6,Email ID: PRS01185@GAIL.COM,44,319,VADODARA,110,390013,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
KAMPF MACHINERY INDIA PVT. LTD.,6,"MANEJA VILLAGE, BANK OF BARODA          ",44,319,VADODARA,110,390013,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
BADVE ENGINEERING LIMITED,6,"ROAD, JD NAGAR,  MANEJA",44,319,VADODARA,110,390013,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
MRF LTD,6,VADODARA,44,319,VADODARA,110,390013,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
TUV RHEINLAND ( INDIA) PVT LTD,6,City: VADODARA,44,319,VADODARA,110,390013,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
NUVOCO VISTAS CORPORATION LIMITED,6,State: GUJARAT,44,319,VADODARA,110,390013,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
HETTICH INDIA PVT. LTD.,6,Country: INDIA,44,319,VADODARA,110,390013,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
HINDUSTAN  COLAS PRIVATE LIMITED,6,"Tel #: ,8511155676",44,319,VADODARA,110,390013,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
CONCORD ENTERPRISES,6,Zip: 390013,44,319,VADODARA,110,390013,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
ALEMBIC PHARMACEUTICALS LIMITED,6,Email ID: YR.ANIL_KUMAR@IN.ABB.COM,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
CROMPTON GREAVES CONSUMER ELECTRICALS LIMITED,6,RAMKRISHNA CHAMBERS                     ,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
ELYSIUM PHARMACEUTICALS LIMITED,6,PRODUCTIVITY ROAD,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
ULTRA TECH TRANSMISSIONS PRIVATE LIMITED,6,ALKAPURI,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
GSP CROP SCIENCE PVT LTD,6,City: VADODARA,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
R R KABEL LIMITED,6,State: GUJARAT,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
RAM RATNA WIRES LIMITED,6,Country: INDIA,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
TATA STEEL PROCESSING AND DISTRIBUTION LIMITED,6,"Tel #: 0265-6614000,8320305307",44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
REXEL INDIA PRIVATE LIMITED,6,Zip: 390007,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
CONCENTRIX SERVICES INDIA PRIVATE LIMITED,6,Email ID: FRONTOFFICE-BARODA@BLUESTARINDIA.COM,44,319,VADODARA,110,400079,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
BANKERS CARDIOLOGY PRIVATE LIMITED,6,"GODREJ ONE, 4TH FLOOR,                  ",44,319,VADODARA,110,400079,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
SHRENO LIMITED,6,"PIROJSHANAGAR, EASTERN",44,319,VADODARA,110,400079,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
LIVA PHARMACEUTICALS LIMITED,6,"HIGHWAY, VIKROLI EAST, MUMBAI",44,319,VADODARA,110,400079,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
SCHAEFFLER INDIA LIMITED,6,City: MUMBAI,44,319,VADODARA,110,400079,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
RAM RATNA ELECTRICALS LIMITED,6,State: MAHARASHTRA,44,319,VADODARA,110,400079,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
UNISON INSURANCE BROKING SERVICES PVT LTD,6,Country: INDIA,44,319,VADODARA,110,400079,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
RISHABH SOFTWARE PRIVATE LIMITED,6,"Tel #: ,9730960862",44,319,VADODARA,110,400079,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
CLARKE ENERGY INDIA PRIVATE LIMITED,6,Zip: 400079,44,319,VADODARA,110,400079,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
KRISHAK BHARATI COOPERATIVE LIMITED,6,Email ID: VIDHI.S@GODREJCP.COM,44,319,VADODARA,110,391346,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
COMED CHEMICALS LIMITED,6,RELIANCE MANUFACTURING                  ,44,319,VADODARA,110,391346,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
MIL LABORATORIES PVT LTD,6,"DIVISION, KOYLI, VADODARA",44,319,VADODARA,110,391346,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
SUZLON ENERGY LTD,6,City: VADODARA,44,319,VADODARA,110,391346,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
STATE BANK OF INDIA (RACPC),6,State: GUJARAT,44,319,VADODARA,110,391346,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
TAMILNAD MERCANTILE BANK LIMITED,6,Country: INDIA,44,319,VADODARA,110,391346,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
ANDHRA BANK,6,"Tel #: 02656692604,9998217250",44,319,VADODARA,110,391346,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
QUICK HEAL TECHNOLOGIES LIMITED,6,Zip: 391346,44,319,VADODARA,110,391346,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
ELECTRICAL RESEARCH AND DEVELOPMENT ASSOCIATION,6,Email ID: AMAR.PETIWALE@RIL.COM,44,319,VADODARA,110,391445,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
VIP CLOTHING LIMITED,6,"BLOCK NO. 132, VILLAGE RANU,            ",44,319,VADODARA,110,391445,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
HIVOLTRANS ELECTRICALS PRIVATE LIMITED,6,"TALUKA PADRA, VADODARA",44,319,VADODARA,110,391445,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
SANGHVI FORGING & ENGINEERING LIMITED,6,City: VADODARA,44,319,VADODARA,110,391445,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
DIAMOND POWER INFRASTRUCTURE LIMITED,6,State: GUJARAT,44,319,VADODARA,110,391445,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
SODEXO FOOD SOLUTIONS INDIA PVT LTD,6,Country: INDIA,44,319,VADODARA,110,391445,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
IDFC BANK LIMITED,6,"Tel #: ,9143489845",44,319,VADODARA,110,391445,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
BOMBARDIER TRANSPORTATION INDIA PVT LTD,6,Zip: 391445,44,319,VADODARA,110,391445,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
ENPAY TRANSFORMER COMPONENTS INDIA PVT LTD,6,Email ID: PRATIK.TOLAT@IPCA.COM,44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
FILATEX INDIA LIMITED,6,"401-402, GUJAN TOWER, GORWA             ",44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
BHARAT PARENTERALS LIMITED,6,"ROAD, NR. PETROL PUMP, ALEMBIC,",44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
BODAL CHEMICALS LIMITED,6,"SUBHANPURA, VADODARA",44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
BANCO PRODUCTS (INDIA) LIMITED,6,City: VADODARA,44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
INOX INDIA PRIVATE LIMITED,6,State: GUJARAT,44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
MUNJAL AUTO INDUSTRIES LIMITED,6,Country: INDIA,44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
OIL AND NATURAL GAS CORPORATION LIMITED,6,"Tel #: ,9824023700",44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
THE BARODA CITY CO OP BANK LIMITED,6,Zip: 390023,44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
THE FEDERAL BANK LIMITED,6,Email ID: RAVJI.VARIYA@ADITYABIRLA.COM,44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
SCIENTIFIC REMEDIES PVT LTD,6,"C-4/217/228, LAXMIPURA, SAMTA,          ",44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
WEARRESIST TECHNOLOGIES PVT LTD,6,VADODARA,44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
BANDHAN BANK LIMITED,6,City: VADODARA,44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
HCG ONCOLOGY LLP,6,State: GUJARAT,44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
HEUBACH COLOUR PRIVATE LIMITED,6,Country: INDIA,44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
ION EXCHANGE INDIA LIMITED,6,"Tel #: ,9898010367",44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
LINDE INDIA LIMITED,6,Zip: 390023,44,319,VADODARA,110,390023,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
JYOTI LTD,6,Email ID: SALES.VADODARA@LICINDIA.COM,44,319,VADODARA,110,391240,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
PHILIPS INDIA LIMITED,6,"71 / 71-A / 72 / 73 / 74 / 75/83, GIDC  ",44,319,VADODARA,110,391240,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
BHARAT HEAVY ELECTRICALS LTD,6,"NANDESHARI, VADODARA",44,319,VADODARA,110,391240,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
SVC CO-OPERATIVE BANK LIMITED,6,City: VADODARA,44,319,VADODARA,110,391240,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
STANDARD RADIATORS PRIVATE LIMITED,6,State: GUJARAT,44,319,VADODARA,110,391240,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
SHRIRAM CITY UNION FINANCE LIMITED,6,Country: INDIA,44,319,VADODARA,110,391240,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
RELIGARE HEALTH INSURANCE COMPANY LTD,6,"Tel #: ,391240",44,319,VADODARA,110,391240,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
PNB METLIFE INDIA INSURANCE COMPANY LTD,6,Zip: 391240,44,319,VADODARA,110,391240,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
NKGSB CO-OPERATIVE BANK LIMITED,6,Email ID: HRNANDESARI@COROMANDEL.MURUGAPPA.COM,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
L AND T CHIYODA LIMITED,6,"331, TRIVIA COMPLEX, RACE COURSE        ",44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
INDO BIOCARE PVT LTD,6,VADODARA,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
EDELWEISS TOKIO LIFE INSURANCE COMPANY LTD,6,City: VADODARA,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
ABHYUDAYA CO OP BANK LTD,6,State: GUJARAT,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
RISHI FIBC SOLUTIONS PRIVATE LIMITED,6,Country: INDIA,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
ASHIANA HOUSING LIMITED,6,"Tel #: 2652982308,7600995489",44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
SURE SAFETY INDIA PRIVATE LIMITED,6,Zip: 390007,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
PUNIT PROTEINS PRIVATE LIMITED,6,Email ID: MOHIT.PATEL@PNBHOUSING.COM,44,319,VADODARA,110,390007,VADODARA-Executive,baroda@gmail.com,,,1111111111,1
