Indus Tower,6,"Tower A, Fourth Floor, N-10, DLF Cyber City, Gurugram, Haryana ",65,320,Gurugram,110,122002,Vinod ,delhi@gmail.com,,,1111111111,1
Him Urja,6,"E-14,East Of Kailash, New Delhi, Delhi",65,320,Gurugram,110,110065,Vinod ,delhi@gmail.com,,,1111111111,1
Rites,6," RITES Bhawan, 1, Leisure Valley Rd, Sector 29, Gurugram, Haryana",65,320,Gurugram,110,,Vinod ,delhi@gmail.com,,,1111111111,1
Railtel,6,"Plot No, 143, Sector 44 Rd, Sector 44, Gurugram, Haryana ",65,320,Gurugram,110,,Vinod ,delhi@gmail.com,,,1111111111,1
Royal Enfield,6,"96, Ismart Panache, Sector 32, Gurugram, Haryana ",63,320,Gurugram,110,122001,Himanshu,delhi@gmail.com,,,1111111111,1
Interglobe Avaiation,6,"Level 1, Tower C, Global Business Park, Mehrauli-Gurgaon Road, Gurugram , Haryana",65,320,Gurugram,110,122002,Vinod ,delhi@gmail.com,,,1111111111,1
Innovative B2B Logistics,6,"11th Floor, DLF Tower 9B, Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
German Centre,6,"Buliding No. 9, Tower B, level 12, Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Sabic Innovative Plastics,6,"9th Floor, Tower B, Buliding No. 9, Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Corning ,6,"2nd Floor, Building 9B, DLF Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Right Management,6,"11th Floor, Building 9B, DLF Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
XXX Lutz,6,"Unit # 2, German Centre, Building No.9, Tower B, Level 12, DLF Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Tecnotree,6,"16TH Floor,Building No. 5, Tower A, DLF Cyber Terraces",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Kuehne+Nagel Pvt Ltd,6,"Buliding No. 5, Block A,16th Floor, DLF Cyber Terraces",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Elante,6,"Buliding No. 5, Block A,7th Floor, DLF Cyber Terraces",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Kotra,6,"#2, 12th Floor, Building 5A, DLF Cyber Terraces",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
KBR,6,"16TH Floor, Tower A, building No. 5, DLF Cyber Terraces",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Canon,6,"2nd Floor, Tower A&B, DLF Cyber Terraces",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Hitachi,6,"116 & 117,1st Floor, Rectangle-1,D-4 District Centre",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Jones Lang Lasalle,6,"Level 9 Tower A, Global Business Park",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
YKK,6,"Global Business Park, 3rd Flooor,Tower-A",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Conscient,6,"101-104,Tower-D, Global Business Park",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Manpower Services India Private Limited,6,"Ground Floor,Tower-A, Global Business Park",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Mindlance,6,"908,Tower-B, Global Business Park",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Symmetricom,6,"707,Tower-B, Global Business Park",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Shriram Epc,6,"309-310-311,Dlf City Court,Sikanderpur,M.G Road",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
SM Enviourmental Technologies Pvt.Ltd ,6,"10th Floor,Unit 1010,Sikanderpur,M.G.Road",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Comverse,6,Dlf infinity Tower A,65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Comverse,6,Dlf infinity Tower A,65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Oliver Wyman,6,"Unit 1,7th Floor,Infinity Towers",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
ESPN,6,"7th Floor,Tower-C",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Comverse,6,Dlf infinity Tower A,65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Comverse,6,Dlf infinity Tower A,65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Oliver Wyman,6,"Unit 1,7th Floor,Infinity Towers, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
ESPN,6,"7th Floor,Tower-C",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Coles,6,"1st Floor,Dlf Building No 10 B",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
ZTE,6,"6th Floor,Tower-B",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Metso,6,"1st Floor,Dlf Building No 10 A",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Metso,6,"1st Floor,Buil.10 A, Dlf Cyber City,Phase-2",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Dassault,6,"12th Floor,Building 10C, Dlf Cyber City,Phase-2",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Lufthansa,6,"12th Floor,Building No.10, Tower B,Dlf City,Phase-2",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Apollo Munich,6,"10th Floor,Tower-B,Building No 10, Dlf Cyber City,Phase-2",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Pernod Ricard ,6,"Buil.8A,4th Floor,Dlf Cyber City, Phase-11",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
XL India,6,"5th Floor,Tower B,Buil.8, Dlf Cyber City",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Tekelec,6,"DLF Buil.8,Tower-A,gf, Dlf Cyber City",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Doosan,6,"2nd Floor,Dlf Buil.8B, Dlf Cyber City",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Cushman & Wakefield,6,"14th Floor/2,Block-C, Buil.8,Dlf Cyber City",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
"Skoda Power,Doosan",6,"2nd Floor,Tower-B,Buil.8, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
UT Worldwide,6,"Buil.8,2nd Floor, Tower-C,Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
British Airways(Call Ba),6,"Dlf Plaza Tower , Dlf City Phase-1",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
British Airways,6,"Dlf Plaza Tower , Dlf City Phase-1",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Avalon Courtyard,6,"M.G Road,Sultanpur",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Business Octane,6,"15th Floor,Tower-A,Building No.9,Cyber City, Dlf Phase-3",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
IDMC,6,"2,Block No-4A,Ground Floor,Dlf Corporate Park, M.G.Road",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Kohler,6,"6th Floor,Office Tower,Ambience Island, NH-8",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Fujitsu,6,"15th Floor,Building No.9A,Phase-3",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
The Executive Centre,6,"Level 18,Building No.5,Tower-A, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Elsevier,6,"14thFloor,Building No.10 B, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Futures Group,6,"Building No.10-B,5th Floor, Dlf Cyber City",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Reliance,6,"12th Floor,Tower-10 B, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Komli,6,"403,4th floor,tower-b,Global Business Park",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
BMW,6,"Building No.10,Tower-C,14th Floor, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Cevent,6,"15th floor,tower-C,Building 10, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Cushman & Wakefield,6,"14th floor,block c,building no.8, Dlf Cyber City",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Geodis,6,"5th Floor,Tower A,Building No.8, Dlf Cyber City",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Arvato,6,"15th Floor,Tower-C,Building No.8,Dlf Cyber City",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Global Innov,6,"401,4th Floor,Tower-B, Global Business Park",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Ramco Systems Limited,6,"11th Floor,Building No.8 C, Dlf Cyber City",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Sitel,6,"Ground Floor,Tower-B, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Technopak,6,"4th Floor,Tower-A,Building No.8, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Orange,6,"8th Floor,Tower-B,Infinity Towers, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
DSM,6,"9th Floor,Tower-A,Infinity Towers, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Prometric,6,"2nd Floor,Dlf Infinity Tower-A, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Springs Global,6,"2nd floor,infinity tower-B, Dlf Cyber City",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
AECOM,6,"9/F,Infinity Tower-C, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Ikea,6,"8TH Floor,Tower-a,Infinity Towers, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Quest Retail Private Ltd,6,"7th Floor,Tower-A,Dlf Cyber City, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Carlson Wagonlit Travel,6,"Centrum Plaza,tower-C,1st Floor, Sector-53",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Heidelberg Cement Group,6,"9th Floor,tower-C,Infinity towers, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Indus Towers limited,6,"4th Floor,Dlf Cyber City, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
WNS,6,"6th Floor,Infinity Towers, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Isolux Corsan,6,"12th Floor,Tower-C,Building No.10, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
PWC,6,"Building No.8,7th & 8th Floor,Tower-B, Dlf Cyber City",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Fluor,6,"3rd Floor,Building No.8,Tower-B, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Tetra Pak India Pvt Ltd,6,"Tower-C,5th Floor,M.G Road, Global Business Park",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Birla Tyres,6,"Upper Ground Floor,Building No 10 , Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Energetic,6,"Tower-A,Ground Floor, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Polycom,6,"Building No.10,3rd Floor, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
GSK,6,"Dlf Plaza Tower ,Phase-11",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
SAS Group,6,"10th Floor,Tower-A, Global Business Park",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Steelcase,6,"Building no.9 A,Ground Floor, Dlf Phase-3",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
Information Mosaic,6,"Level 17,Building No 14 B, Dlf Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
SONOSITE INDIA,6,"unit no.404&405,4th floor, Tower-b, Glowal business park MG. road Gurgaon ",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
AIDA INDIA ,6,"10c, upper ground floor,DLF Cybercity, phase-2",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
WOLTERS KLUWER,6,"10th, floor,tower c building no.10, DLF Cybercity, phase-2",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
DLH,6,"105-125,DLF City Court, Sikanderpur,M.G.Road",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
VALIDOR CAPITAL,6,"6th,floor,tower,buil-no-6, DLF Cybercity, phase-3",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
DOOSAN,6,"Suite-3,vataka busi centre, 3rd floor DLY Golf course road sector 53 ",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
EL CORTE INGLES ,6,"B-NO.9,tower-A, 2nd floor, DLF Cyber City, phase-3",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
DHANUKA AGRI LT.,6,"14th,floor,Buil-5A, DLF Cyber City, phase-3",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
KELLER ,6,"604,Tower b,Global Business Park ",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
ARINC,6,"607608,TOWER-B,Global Business Park ",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
SAMSUNG C&T INDIA,6,"2B,7th floor,Block-A, DLY Cyber Terraces building-no-5, DLF Cyber City",65,320,Gurugram,110,,Vinod,delhi@gmail.com,,,1111111111,1
LUMIS PARTNERS,6,"801,8th floor,4 A Block ,DLF Phase-3",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
IATA,6,"7th Floor, Block No.4 A, Dlf Corporate Park",63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
ASTI Electronics,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Bando,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Bergen Systems,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Beumer Group ,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Bliss Anand,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
BORGWARNER,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Bosch Chessis ,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Brambo Brakes,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Bucher hydraulics,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Busch vaccum,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Continental Automotive ,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Crewboss,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
CTDI ,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
CTS India,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
CTS India,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Dayco,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Degania Medical ,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Dehn India ,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Donaldson Filters,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Durlum India ,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
DY Auto,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Faurecia,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
FCC clutch ,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Frigo Glass,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
HGS India ,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Hitachi Metglass,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
HONDA CARS,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Honda R&D ,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Huber Sunher ,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
IAC,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Iqor ,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
JNS,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Johnson Matthey,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Kiran Udyog,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
KSS Abhishek ,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Laxmi Vaccum ,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
LG Balakrishnan,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Lifelong Meditech ,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Luboil Filters ,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Marposs India,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Marshall Machines,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
Minda Nabtasco ,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
MM Auto,6,Manesar ,63,320,Gurugram,110,,Himanshu,delhi@gmail.com,,,1111111111,1
